code,open,close,high,low,volume,money,pct_change,tradDays,date
002362.XSHE,24.47,24.82,26.26,23.69,29009495.0,729846130.1300001,0.0036280909259758243,5,2021-01-10
002362.XSHE,24.81,24.69,25.38,23.2,24241537.0,590205555.8900001,-0.0013343429384699013,5,2021-01-17
002362.XSHE,24.77,26.21,26.5,24.27,43353413.0,1106300590.5899997,0.015181935318351547,5,2021-01-24
002363.XSHE,6.77,6.79,7.96,6.5,170086236.0,1227516301.1200001,0.0011553627072198314,4,2020-12-27
002363.XSHE,6.73,6.8,7.12,6.51,108031649.0,733113983.32,9.357207784010946e-05,4,2021-01-03
002363.XSHE,7.0,6.18,7.2,5.9,121881499.0,810689177.64,-0.006201930704145209,5,2021-01-10
002363.XSHE,6.13,5.72,6.24,5.58,51757748.0,303108340.39000005,-0.004596792819539841,5,2021-01-17
002363.XSHE,6.28,5.79,6.29,5.76,52779586.0,315055447.33000004,0.0006919840883743422,5,2021-01-24
002364.XSHE,8.98,8.37,9.14,8.25,28919258.000000004,248731818.2,-0.006388434490571138,4,2020-12-27
002364.XSHE,8.48,8.99,8.99,8.07,34339530.0,289758017.0,0.0061847793943763385,4,2021-01-03
002364.XSHE,9.28,8.71,9.69,8.37,82138761.0,742497256.9200001,-0.0028132486095764353,5,2021-01-10
002364.XSHE,8.72,8.59,8.880000000000003,8.2,40619417.00000001,344397051.08000004,-0.001211933986628777,5,2021-01-17
002364.XSHE,8.55,9.61,9.61,8.52,45198576.0,407671877.58000004,0.010210897672026986,5,2021-01-24
002365.XSHE,10.01,9.73,10.14,9.6,9219490.0,90952335.38,-0.0035981366377595414,4,2020-12-27
002365.XSHE,9.68,9.38,9.7,9.2,8739551.0,82313820.86,-0.00349739890116163,4,2021-01-03
002365.XSHE,9.39,8.970000000000002,9.56,8.79,15897205.0,147258726.28,-0.004100838156516851,5,2021-01-10
002365.XSHE,8.99,9.18,9.24,8.66,12774918.0,113864250.67999999,0.002094073898688098,5,2021-01-17
002365.XSHE,9.23,9.24,9.56,9.1,11653236.0,108235858.3,0.0005974788887779248,5,2021-01-24
002366.XSHE,3.44,3.41,3.55,3.19,87110940.0,295470337.15000004,-0.00040096999599059657,4,2020-12-27
002366.XSHE,3.41,3.37,3.6,3.3,87439576.0,299965361.55,-0.00040150984599984785,4,2021-01-03
002366.XSHE,3.37,3.45,3.46,2.93,170628317.0,552199646.03,0.0007967902691659035,5,2021-01-10
002366.XSHE,3.39,3.23,3.61,3.16,161775307.0,551517427.5999999,-0.002200787309338703,5,2021-01-17
002366.XSHE,3.19,3.07,3.33,3.04,71847184.0,229155967.83,-0.001599589786024036,5,2021-01-24
002367.XSHE,9.99,9.98,10.17,9.82,27219265.0,272186717.44,-0.0008066738065024559,4,2020-12-27
002367.XSHE,10.0,9.83,10.05,9.57,23057504.0,224922675.28000003,-0.0015035492048866006,4,2021-01-03
002367.XSHE,9.88,10.42,10.52,9.86,53548366.0,548654306.7600001,0.0058968109721337925,5,2021-01-10
002367.XSHE,10.45,10.45,10.74,10.19,57631262.0,603720584.3600001,0.00029574320210601357,5,2021-01-17
002367.XSHE,10.45,10.31,10.59,10.14,38666961.0,399820753.78999996,-0.001406933432941515,5,2021-01-24
002368.XSHE,28.18,25.49,28.38,25.36,27409677.0,729094754.87,-0.028010843385000483,4,2020-12-27
002368.XSHE,25.48,26.11,26.42,24.5,24485818.0,622709623.59,0.0061222314614408635,4,2021-01-03
002368.XSHE,25.9,28.79,30.18,25.76,66326312.0,1912423002.3799999,0.026726652141357388,5,2021-01-10
002368.XSHE,28.82,27.66,29.41,27.38,37579005.0,1072822837.47,-0.011285830551922338,5,2021-01-17
002368.XSHE,27.69,26.07,28.44,25.84,29096107.0,790180908.36,-0.015890882435917963,5,2021-01-24
002369.XSHE,5.44,5.19,5.64,5.06,44868765.0,236485793.22000003,-0.0024996486547035346,4,2020-12-27
002369.XSHE,5.16,5.21,5.26,4.96,42966323.0,219785072.89999998,0.0001960482018001919,4,2021-01-03
002369.XSHE,5.25,4.56,5.26,4.32,71597022.0,343234169.45,-0.006487056955831627,5,2021-01-10
002369.XSHE,4.57,4.55,4.67,4.3,68874060.0,308680303.8,-0.00010189125925019749,5,2021-01-17
002369.XSHE,4.57,4.48,4.79,4.47,64784289.0,300623993.68000007,-0.0007015091767569315,5,2021-01-24
002370.XSHE,3.85,3.83,4.01,3.55,33474919.999999993,126862332.38,-0.0003032466618819729,4,2020-12-27
002370.XSHE,3.91,3.75,3.92,3.66,21037161.0,78677618.99000001,-0.0008004896080000545,4,2021-01-03
002370.XSHE,3.7,3.28,3.71,3.14,45678838.0,157028421.55,-0.00469190629786187,5,2021-01-10
002370.XSHE,3.29,3.72,3.72,3.02,28875299.0,93958205.12,0.00439791463696193,5,2021-01-17
002370.XSHE,3.8,4.91,5.8,3.72,221755935.0,1049531279.0899999,0.01191806467056078,5,2021-01-24
002371.XSHE,172.0,172.79,178.5,162.0,43797014.0,7495932745.370001,-0.013386607547726803,4,2020-12-27
002371.XSHE,172.0,180.74,183.84,168.05,38266980.0,6736567375.32,0.07876021855245496,4,2021-01-03
002371.XSHE,181.9,187.25,201.49,180.74,56382763.0,10707522003.880001,0.0563011785081029,5,2021-01-10
002371.XSHE,189.0,214.86,228.0,189.0,77099753.0,16494952370.38,0.2865462480832346,5,2021-01-17
002371.XSHE,212.02,221.01,237.98,207.18,54670224.0,12314913261.220001,0.04396690489277377,5,2021-01-24
002372.XSHE,18.65,18.33,18.78,17.64,24994225.0,457101733.29999995,-0.0031080414034448944,4,2020-12-27
002372.XSHE,18.44,18.7,18.7,17.6,29446482.0,533127287.0400001,0.003654408823124955,4,2021-01-03
002372.XSHE,18.7,19.16,19.54,18.12,52506957.0,982127073.6099999,0.004579402506437846,5,2021-01-10
002372.XSHE,19.31,18.92,20.1,17.96,68634967.0,1305039695.5600004,-0.002438419137376635,5,2021-01-17
002372.XSHE,18.96,17.69,19.58,17.6,55599598.0,1015662797.1799998,-0.01227619744382391,5,2021-01-24
002373.XSHE,19.15,18.35,19.26,17.71,48509450.0,899571483.8500001,-0.007913190835120099,4,2020-12-27
002373.XSHE,18.36,19.12,19.39,17.98,50305882.0,940456127.9299998,0.007691734256649152,4,2021-01-03
002373.XSHE,19.01,19.68,19.98,18.15,100332615.0,1925919846.3000002,0.005460797547198526,5,2021-01-10
002373.XSHE,19.95,19.5,20.92,19.28,120829311.00000001,2443089772.9,-0.0018945590612468033,5,2021-01-17
002373.XSHE,19.55,18.96,20.45,18.63,88264194.0,1725221741.4099998,-0.0054557544987692275,5,2021-01-24
002374.XSHE,2.39,2.34,2.4,2.26,31191971.0,72694355.67000002,-0.0005001798720160044,4,2020-12-27
002374.XSHE,2.33,2.34,2.37,2.3,20471920.0,47678576.43999999,-2.9997999972941614e-08,4,2021-01-03
002374.XSHE,2.33,2.13,2.34,2.07,44514521.0,98197575.44,-0.0020989998201855764,5,2021-01-10
002374.XSHE,2.13,2.09,2.13,1.99,32843529.999999996,67339768.97,-0.0004006898279093063,5,2021-01-17
002374.XSHE,2.08,2.25,2.4,2.07,61123374.0,138748501.35000002,0.001598879858011104,5,2021-01-24
002375.XSHE,7.91,7.27,7.92,7.21,31505132.999999996,235460418.50000003,-0.006191705907564349,4,2020-12-27
002375.XSHE,7.28,7.44,7.54,7.15,39032870.0,286601018.37,0.0017003799319830204,4,2021-01-03
002375.XSHE,7.52,7.38,7.54,6.58,72844670.0,507492090.13,-0.0006301751151814861,5,2021-01-10
002375.XSHE,7.56,8.78,8.9,7.53,176760027.0,1475004103.2199998,0.014053970234189528,5,2021-01-17
002375.XSHE,8.949999999999998,9.56,10.24,8.59,180220842.00000003,1726448614.4600003,0.007773313725013553,5,2021-01-24
002376.XSHE,9.16,9.14,9.27,9.03,10050998.0,91890350.87,-0.000702548607816933,4,2020-12-27
002376.XSHE,9.13,9.42,9.45,8.94,15508393.0,143118231.81,0.002801048549299745,4,2021-01-03
002376.XSHE,9.4,9.25,9.5,8.79,18759971.0,172806318.21,-0.0017051786516005807,5,2021-01-10
002376.XSHE,9.25,9.51,9.62,9.02,22764419.0,214592565.05,0.002597566506812754,5,2021-01-17
002376.XSHE,9.51,9.38,9.83,8.970000000000002,41727875.0,392200421.82000005,-0.0013272371895096668,5,2021-01-24
002377.XSHE,4.18,3.83,4.18,3.8,25441004.0,100188667.62,-0.0034957221156639573,4,2020-12-27
002377.XSHE,3.83,3.82,3.85,3.7,17184412.0,64693562.519999996,-0.00010114972290087287,4,2021-01-03
002377.XSHE,3.77,3.48,3.82,3.28,32046025.0,114036506.72999999,-0.003397568547954033,5,2021-01-10
002377.XSHE,3.51,3.46,3.53,3.31,21504573.0,73298176.16999999,-0.000200910147934108,5,2021-01-17
002377.XSHE,3.46,3.45,3.62,3.41,25555785.0,89995730.3,-0.0001010500949597537,5,2021-01-24
002378.XSHE,5.8,5.95,5.95,5.45,84109976.00000001,483699227.77,0.0008914534121871043,4,2020-12-27
002378.XSHE,6.0,5.8,6.04,5.55,79738245.00000001,463272432.25999993,-0.001508053392979214,4,2021-01-03
002378.XSHE,5.75,5.33,6.12,5.29,146547109.0,834014994.54,-0.004710429814091199,5,2021-01-10
002378.XSHE,5.13,4.88,5.19,4.82,74771050.0,371194086.62999994,-0.004495681219894299,5,2021-01-17
002378.XSHE,4.94,5.16,5.42,4.88,86393893.0,445357355.40999997,0.00279577723129365,5,2021-01-24
002379.XSHE,3.06,2.95,3.06,2.81,74848108.0,219605495.2,-0.001200848884234107,4,2020-12-27
002379.XSHE,2.94,2.86,3.0,2.83,52693618.0,152895918.99,-0.0009004199359905485,4,2021-01-03
002379.XSHE,2.88,2.75,2.93,2.63,63482496.0,178181308.10000002,-0.0011005994599138091,5,2021-01-10
002379.XSHE,2.71,2.77,2.79,2.59,38870458.0,103757253.51,0.00019821921215212868,5,2021-01-17
002379.XSHE,2.77,2.75,2.85,2.71,38114591.0,105952207.26000002,-0.00020041997997688465,5,2021-01-24
002380.XSHE,14.49,14.59,14.72,14.11,6815182.0,98463150.84,0.0003868408401921375,4,2020-12-27
002380.XSHE,14.54,14.25,14.59,13.87,6880767.0,97880618.16000001,-0.0034093578010239156,4,2021-01-03
002380.XSHE,14.2,13.66,14.55,13.34,9506320.0,132922483.44000001,-0.00590329710244486,5,2021-01-10
002380.XSHE,13.63,13.62,13.95,13.04,8876520.0,120194874.35,-0.000442007328776417,5,2021-01-17
002380.XSHE,13.6,13.72,13.9,13.42,7414015.0,101229098.56,0.000998979248099774,5,2021-01-24
002381.XSHE,8.91,8.49,8.960000000000003,8.33,16589137.0,142890666.56,-0.0046972735353857376,4,2020-12-27
002381.XSHE,8.51,8.33,8.54,8.16,15771779.999999998,131165920.25,-0.0016013482179999539,4,2021-01-03
002381.XSHE,8.33,8.39,8.69,7.98,21787427.0,183741127.04000002,0.0005941486245182315,5,2021-01-10
002381.XSHE,8.39,8.6,8.63,8.05,19779230.0,164579828.6,0.002091708348345378,5,2021-01-17
002381.XSHE,8.57,8.53,8.82,8.49,14936781.0,129420282.61999997,-0.0007013698048992101,5,2021-01-24
002382.XSHE,22.26,21.96,24.48,21.72,184915893.0,4266025262.2700005,-0.003198322332730097,4,2020-12-27
002382.XSHE,21.6,21.09,22.4,20.59,99347408.0,2113465810.9200006,-0.008730223113924906,4,2021-01-03
002382.XSHE,21.07,22.81,23.07,20.45,198515461.0,4300098961.98,0.01710215963864048,5,2021-01-10
002382.XSHE,23.12,22.36,24.2,21.9,235468783.0,5466951271.339999,-0.004577350262060076,5,2021-01-17
002382.XSHE,22.3,26.29,26.83,21.85,269943910.0,6573931697.76,0.03962470789745631,5,2021-01-24
002383.XSHE,7.27,7.03,7.3,6.94,23156674.0,163559518.14000002,-0.0023995496220000634,4,2020-12-27
002383.XSHE,7.0,7.0,7.02,6.66,21174428.0,144914326.42000002,-0.0003082546566319788,4,2021-01-03
002383.XSHE,7.0,6.69,7.27,6.39,36933567.99999999,255143850.87,-0.003106019223299117,5,2021-01-10
002383.XSHE,6.7,6.52,6.72,5.9,41251823.0,259681121.49,-0.001713818936285194,5,2021-01-17
002383.XSHE,6.44,6.51,6.77,6.44,28961666.0,190169041.19,-0.00010076967500982636,5,2021-01-24
002384.XSHE,25.81,26.51,27.4,25.2,180270620.0,4730445370.7300005,0.005223697731007615,4,2020-12-27
002384.XSHE,26.26,26.0,26.85,25.49,164520794.0,4290318837.46,-0.005175204789064192,4,2021-01-03
002384.XSHE,26.01,25.93,27.5,25.51,268768134.0,7107774681.169999,-0.000823444797199202,5,2021-01-10
002384.XSHE,25.84,25.99,27.33,25.61,259383788.00000003,6837066396.08,0.0005165863740750343,5,2021-01-17
002384.XSHE,25.78,23.71,26.34,23.0,324442709.0,7939798262.790001,-0.02270047590598323,5,2021-01-24
002385.XSHE,9.9,9.49,10.22,9.28,791268298.0,7685676490.250001,-0.004899239913951803,4,2020-12-27
002385.XSHE,9.49,9.66,10.28,9.36,769160927.0,7508845006.179999,0.0016865129599998863,4,2021-01-03
002385.XSHE,9.69,10.9,11.49,9.65,1481600365.0,15706360184.030003,0.012425716884481242,5,2021-01-10
002385.XSHE,10.9,10.13,11.97,9.92,1367767272.0,14974757136.249998,-0.007745568294950211,5,2021-01-17
002385.XSHE,10.15,10.03,10.32,9.46,719597763.0,7138827005.809999,-0.0010092326266293306,5,2021-01-24
002386.XSHE,5.71,5.7,5.86,5.54,49131356.0,278863415.96,-0.00010403047588769532,4,2020-12-27
002386.XSHE,5.7,5.91,6.07,5.51,108119896.0,636950247.7,0.0020928842834095907,4,2021-01-03
002386.XSHE,5.9,5.73,6.24,5.7,111392401.0,668827163.51,-0.001801985911942361,5,2021-01-10
002386.XSHE,5.76,5.32,5.79,5.22,72920708.0,399889468.91,-0.0040959795244314146,5,2021-01-17
002386.XSHE,5.32,5.55,5.75,5.32,71459215.0,396552449.79999995,0.0022996892569306926,5,2021-01-24
002387.XSHE,12.42,11.31,12.42,11.11,40490779.0,468119410.13,-0.011172036614517933,4,2020-12-27
002387.XSHE,11.31,11.4,11.54,11.0,23123406.0,260223420.44,0.0008950822120248336,4,2021-01-03
002387.XSHE,11.44,11.0,11.59,10.57,41729989.0,463353550.0799999,-0.004003944354002087,5,2021-01-10
002387.XSHE,11.0,11.34,12.03,10.4,75448872.0,848026999.81,0.0033235720582374118,5,2021-01-17
002387.XSHE,11.25,11.19,11.64,10.96,49303052.0,558390407.74,-0.001502890208302965,5,2021-01-24
002388.XSHE,6.12,5.69,6.13,5.6,10624914.0,62181030.78,-0.004795108463116038,4,2020-12-27
002388.XSHE,5.72,5.65,5.83,5.4,11019862.0,61184200.45999999,-0.0004031916341319386,4,2021-01-03
002388.XSHE,5.69,5.32,5.69,5.06,14518421.0,78950124.07000001,-0.0032990869079451146,5,2021-01-10
002388.XSHE,5.35,5.29,5.39,5.06,11856591.0,61505531.42000001,-0.00030242070761699047,5,2021-01-17
002388.XSHE,5.27,5.1,5.39,5.09,13718973.0,72037886.67,-0.0019010285041582975,5,2021-01-24
002389.XSHE,26.66,32.69,33.99,26.11,216533843.0,6619195830.68,0.05941072780504664,4,2020-12-27
002389.XSHE,32.7,33.25,34.71,29.68,246617436.0,7865409676.46,0.0054704291700600205,4,2021-01-03
002389.XSHE,33.3,34.22,38.76,32.93,279190512.0,10018192419.869999,0.008565714404741742,5,2021-01-10
002389.XSHE,34.88,30.65,34.88,30.04,200734514.0,6590134318.110001,-0.03531971668914147,5,2021-01-17
002389.XSHE,31.08,30.99,31.79,29.24,145061887.0,4422018342.309999,0.003218316443981184,5,2021-01-24
002390.XSHE,6.66,7.41,7.41,6.52,62363625.0,437450901.32000005,0.0077046042599935305,4,2020-12-27
002390.XSHE,7.46,8.48,8.59,7.34,177638695.0,1428905696.08,0.010735442604973722,4,2021-01-03
002390.XSHE,8.37,8.47,8.869999999999997,8.11,130405384.0,1111454576.87,-0.00010908452976921001,5,2021-01-10
002390.XSHE,8.41,8.31,8.93,8.09,113222415.0,955365250.79,-0.0015997998700260085,5,2021-01-17
002390.XSHE,8.37,8.61,8.65,7.9,107898824.0,884932141.6099999,0.002987778086504189,5,2021-01-24
002391.XSHE,7.27,7.17,7.38,7.1,14142778.999999998,102456159.41,-0.001000720053986437,4,2020-12-27
002391.XSHE,7.17,7.18,7.2,7.09,10718641.0,76546535.9,9.964987098709521e-05,4,2021-01-03
002391.XSHE,7.17,6.98,7.25,6.86,21427470.0,152073092.39,-0.0019996593400674056,5,2021-01-10
002391.XSHE,6.95,6.83,6.95,6.68,15682913.0,106444965.25000001,-0.0015018192072449033,5,2021-01-17
002391.XSHE,6.85,6.79,6.94,6.76,12942797.0,88736714.74999999,-0.0004002499720000552,5,2021-01-24
002392.XSHE,4.96,4.79,4.96,4.57,67498456.0,320811455.69,-0.0017011071440008463,4,2020-12-27
002392.XSHE,4.81,4.49,4.83,4.41,56355957.0,256744482.97999996,-0.0029991479008096844,4,2021-01-03
002392.XSHE,4.48,4.13,4.68,4.02,102533559.0,445587001.7,-0.00359975959299641,5,2021-01-10
002392.XSHE,4.11,4.13,4.22,3.92,70377849.0,286342040.78,-1.3097058232380832e-06,5,2021-01-17
002392.XSHE,4.12,4.2,4.31,4.12,66143262.0,278368696.76,0.0006995997320047298,5,2021-01-24
002393.XSHE,23.59,22.99,23.95,22.78,2679246.0,62369359.26,-0.007590113721221092,4,2020-12-27
002393.XSHE,22.88,20.39,23.17,20.1,8087572.999999999,168224875.37,-0.02592420458647593,4,2021-01-03
002393.XSHE,20.38,19.2,20.54,18.68,9027923.0,176576335.85,-0.011870865681656295,5,2021-01-10
002393.XSHE,19.21,18.83,19.25,18.22,5986755.0,111647740.07999998,-0.0037166916702353614,5,2021-01-17
002393.XSHE,18.94,18.83,19.33,18.68,6127647.0,116352354.35,-1.0673298815211396e-05,5,2021-01-24
002394.XSHE,10.16,9.84,10.17,9.73,9541060.0,94796203.28,-0.002998269255945929,4,2020-12-27
002394.XSHE,9.83,9.94,9.94,9.71,7475788.0,73414225.23999998,0.0009992691979279211,4,2021-01-03
002394.XSHE,9.94,9.43,9.96,9.21,13401045.0,129718357.82000002,-0.0050959087012282245,5,2021-01-10
002394.XSHE,9.44,9.4,9.45,9.13,8953468.0,83017055.31,-0.0003037802126293343,5,2021-01-17
002394.XSHE,9.41,9.32,9.55,9.25,8319096.0,78131528.08000001,-0.0008005296879245449,5,2021-01-24
002395.XSHE,15.0,14.47,15.0,13.4,6152802.0,87840103.77,-0.004900571175116775,4,2020-12-27
002395.XSHE,14.43,13.98,14.43,13.81,3537405.0,49789300.18,-0.004898863304986456,4,2021-01-03
002395.XSHE,13.85,13.32,14.19,13.32,4269663.0,58404693.089999996,-0.006589324723299095,5,2021-01-10
002395.XSHE,13.26,13.61,13.65,12.18,5278711.0,67641296.51,0.002817610230160472,5,2021-01-17
002395.XSHE,13.52,13.92,14.68,13.41,3653148.0,51610557.33,0.0030883308705071943,5,2021-01-24
002396.XSHE,24.9,22.56,25.07,22.22,45195831.0,1068538534.05,-0.026229796149556006,4,2020-12-27
002396.XSHE,22.4,23.06,23.37,21.21,50979229.0,1143280528.3899999,0.0047813084343550916,4,2021-01-03
002396.XSHE,22.98,23.81,24.11,22.35,54908633.0,1282609859.15,0.007430806436425019,5,2021-01-10
002396.XSHE,23.8,22.9,24.82,22.84,65422519.0,1554745638.32,-0.009135989241719433,5,2021-01-17
002396.XSHE,22.91,22.98,25.19,22.83,99251727.0,2400632133.8700004,0.0005447176857871217,5,2021-01-24
002397.XSHE,4.58,5.07,5.37,4.58,113680736.0,574616173.53,0.004597798730525682,4,2020-12-27
002397.XSHE,5.01,5.01,5.2,4.81,66184540.0,332336585.6,-0.0006015697898200667,4,2021-01-03
002397.XSHE,4.9,4.4,4.9,4.31,73748175.0,338615883.31000006,-0.006091963829337854,5,2021-01-10
002397.XSHE,4.4,4.13,4.4,4.01,33612474.0,140000110.82,-0.0026996777162257013,5,2021-01-17
002397.XSHE,4.14,4.06,4.34,4.05,27954719.0,116649443.74,-0.0007008699369298599,5,2021-01-24
002398.XSHE,8.14,7.84,8.14,7.59,17936652.0,141505127.26000002,-0.0029025397311990275,4,2020-12-27
002398.XSHE,7.84,7.78,7.93,7.48,18705600.0,143720212.06,-0.0006072087381592262,4,2021-01-03
002398.XSHE,7.78,7.99,8.38,7.64,47432448.0,383069395.26,0.002090254039929018,5,2021-01-10
002398.XSHE,7.95,7.72,7.95,7.25,28243620.0,215128244.76,-0.0027096882036076186,5,2021-01-17
002398.XSHE,7.72,7.86,7.9,7.33,35015743.0,266197950.56999996,0.0013897791459476228,5,2021-01-24
002399.XSHE,18.09,17.09,18.5,16.94,19132386.0,337980262.71,-0.009979614855867958,4,2020-12-27
002399.XSHE,17.19,17.22,17.31,16.77,11958961.0,204158353.68,0.0012909101567692982,4,2021-01-03
002399.XSHE,17.15,16.97,17.64,16.57,21813925.0,374627967.01,-0.0025063764214645623,5,2021-01-10
002399.XSHE,16.98,17.2,17.9,16.24,32991303.0,556688149.9699999,0.0022465428016313904,5,2021-01-17
002399.XSHE,17.12,17.78,17.94,17.08,22761028.0,396097988.23,0.005799378366355912,5,2021-01-24
002400.XSHE,5.35,5.11,5.58,4.97,164561111.0,860392801.9300001,-0.0027979101221319302,4,2020-12-27
002400.XSHE,5.06,5.31,5.43,5.02,206588435.0,1081687110.8600001,0.002000709775941134,4,2021-01-03
002400.XSHE,5.21,4.87,5.31,4.6,257992929.0,1285304074.5699997,-0.00439521645695895,5,2021-01-10
002400.XSHE,4.89,4.74,4.94,4.62,201923240.0,960692350.09,-0.0013012098670001082,5,2021-01-17
002400.XSHE,4.69,4.85,5.48,4.65,454515174.0,2303277271.2200007,0.0010847345347719806,5,2021-01-24
002401.XSHE,12.46,11.76,12.46,11.43,11702124.0,139368401.35000002,-0.007299859434415135,4,2020-12-27
002401.XSHE,11.74,12.97,12.97,11.44,11700334.0,141430012.08,0.01209794102763495,4,2021-01-03
002401.XSHE,14.27,13.35,15.7,12.94,103980710.0,1514899711.17,0.0034782671591691017,5,2021-01-10
002401.XSHE,13.25,13.06,13.88,13.0,50839662.0,682944512.57,-0.00292192536899738,5,2021-01-17
002401.XSHE,13.02,12.45,13.49,12.37,35355464.0,455755851.12,-0.006117853702796716,5,2021-01-24
002402.XSHE,16.45,17.23,17.55,16.01,86336945.0,1460793194.1400003,0.0072421248602239086,4,2020-12-27
002402.XSHE,17.23,17.27,17.5,16.55,82546728.0,1407355531.04,0.0003910750433597787,4,2021-01-03
002402.XSHE,17.3,17.47,18.87,16.98,200604162.0,3591616101.9400005,0.0019110845271104182,5,2021-01-10
002402.XSHE,18.4,19.2,20.23,17.85,377552295.0,7200099396.089999,0.017166304120529885,5,2021-01-17
002402.XSHE,18.89,21.39,21.66,18.69,249134505.0,5007053138.66,0.021965494337758518,5,2021-01-24
002403.XSHE,7.97,7.69,8.0,7.58,4152987.0,32288962.810000002,-0.003098807521775271,4,2020-12-27
002403.XSHE,7.67,7.78,7.8,7.54,3543568.0,27222689.980000004,0.0008998698709890007,4,2021-01-03
002403.XSHE,7.86,7.57,8.03,7.37,8415264.999999998,65162567.330000006,-0.002103945681571573,5,2021-01-10
002403.XSHE,7.5,7.51,7.56,7.22,5832617.0,43235246.620000005,-0.0006041995552558133,5,2021-01-17
002403.XSHE,7.51,7.41,7.71,7.4,5617436.0,42388682.46999999,-0.0010008198999919005,5,2021-01-24
002404.XSHE,8.0,7.61,8.73,7.46,115994739.00000001,937697539.74,-0.003714521982975949,4,2020-12-27
002404.XSHE,7.59,8.2,8.38,7.34,88798963.0,692611873.3700001,0.005899986291199699,4,2021-01-03
002404.XSHE,8.23,6.61,8.35,6.45,133955913.0,1015492282.8,-0.015817824269598213,5,2021-01-10
002404.XSHE,6.66,6.3,6.67,6.09,77870860.0,493080498.97,-0.0031037158545873522,5,2021-01-17
002404.XSHE,6.3,6.34,6.66,6.22,53164597.0,342019531.98,0.00039860965426408157,5,2021-01-24
002405.XSHE,14.73,14.5,15.07,14.18,96407431.0,1402868227.31,-0.0025153013399877855,4,2020-12-27
002405.XSHE,14.45,14.27,14.55,14.01,91742005.0,1305272010.04,-0.0023068222959999884,4,2021-01-03
002405.XSHE,14.31,14.2,15.16,14.03,174714720.0,2543027421.4900002,-0.0007321216533213715,5,2021-01-10
002405.XSHE,14.6,15.95,16.08,14.55,431423132.0,6737106230.82,0.017540818451177387,5,2021-01-17
002405.XSHE,16.05,16.49,16.78,15.56,371347963.0,6042142094.32,0.005365343677191214,5,2021-01-24
002406.XSHE,6.78,6.65,6.89,6.54,27049284.0,181211525.91,-0.001305544261972602,4,2020-12-27
002406.XSHE,6.64,6.61,6.68,6.4,17996583.0,117462283.25999999,-0.0004018492436254073,4,2021-01-03
002406.XSHE,6.6,6.14,6.86,6.02,42354765.00000001,274407057.90999997,-0.004699274688469757,5,2021-01-10
002406.XSHE,6.25,6.15,6.3,6.0,27480733.0,168736929.82999998,9.914985508041596e-05,5,2021-01-17
002406.XSHE,6.15,6.07,6.26,6.04,19647262.0,121146645.80999999,-0.0008005199679809172,5,2021-01-24
002407.XSHE,18.36,20.31,20.31,17.96,348009218.0,6582555227.82,0.019101403879999923,4,2020-12-27
002407.XSHE,20.9,20.03,21.09,18.61,305809957.0,6087840354.85,-0.0029592858115095044,4,2021-01-03
